"V1" "V2" "V3" "V4" "V5" "V6"
34 " Some-college" " Never-married" " Asian-Pac-Islander" " Female" 35
17 " 10th" " Never-married" " White" " Female" 20
18 " HS-grad" " Never-married" " White" " Male" 40
25 " HS-grad" " Never-married" " White" " Male" 40
44 " Bachelors" " Married-civ-spouse" " White" " Male" 50
61 " 1st-4th" " Widowed" " White" " Female" 40
39 " Some-college" " Married-civ-spouse" " White" " Male" 50
61 " Bachelors" " Married-civ-spouse" " White" " Male" 40
19 " Some-college" " Never-married" " White" " Female" 40
22 " HS-grad" " Widowed" " White" " Female" 40
19 " Some-college" " Never-married" " White" " Male" 25
45 " Bachelors" " Never-married" " White" " Male" 40
20 " Some-college" " Never-married" " White" " Female" 25
37 " HS-grad" " Divorced" " Asian-Pac-Islander" " Female" 40
26 " Some-college" " Never-married" " White" " Male" 40
17 " 10th" " Never-married" " White" " Female" 15
26 " Bachelors" " Married-civ-spouse" " White" " Female" 55
58 " HS-grad" " Separated" " White" " Female" 40
61 " Doctorate" " Married-civ-spouse" " White" " Male" 25
64 " HS-grad" " Widowed" " White" " Female" 50
19 " HS-grad" " Married-civ-spouse" " White" " Female" 25
36 " Bachelors" " Divorced" " White" " Male" 30
47 " Assoc-acdm" " Never-married" " White" " Female" 40
62 " Some-college" " Married-civ-spouse" " White" " Male" 40
36 " Prof-school" " Never-married" " White" " Male" 40
38 " Some-college" " Never-married" " White" " Male" 60
54 " HS-grad" " Married-civ-spouse" " White" " Male" 48
31 " Bachelors" " Never-married" " White" " Male" 50
26 " Some-college" " Separated" " White" " Male" 40
50 " HS-grad" " Married-civ-spouse" " White" " Male" 40
41 " Some-college" " Never-married" " Asian-Pac-Islander" " Female" 40
52 " Bachelors" " Married-civ-spouse" " White" " Male" 40
28 " HS-grad" " Married-civ-spouse" " Black" " Female" 23
23 " HS-grad" " Married-civ-spouse" " White" " Female" 30
46 " Some-college" " Married-civ-spouse" " White" " Male" 40
32 " HS-grad" " Divorced" " Black" " Male" 40
59 " HS-grad" " Widowed" " White" " Female" 35
30 " Some-college" " Married-civ-spouse" " White" " Male" 36
58 " Masters" " Married-civ-spouse" " Black" " Male" 30
31 " HS-grad" " Never-married" " Black" " Female" 40
36 " Some-college" " Married-civ-spouse" " White" " Male" 48
31 " Preschool" " Never-married" " White" " Male" 24
52 " Prof-school" " Married-civ-spouse" " White" " Male" 70
29 " Some-college" " Married-civ-spouse" " White" " Male" 70
48 " Masters" " Married-civ-spouse" " White" " Male" 50
30 " Masters" " Married-civ-spouse" " White" " Male" 60
58 " 11th" " Married-civ-spouse" " White" " Male" 50
20 " Some-college" " Never-married" " Black" " Male" 40
19 " Some-college" " Never-married" " White" " Male" 3
63 " HS-grad" " Divorced" " White" " Female" 40
51 " Bachelors" " Married-civ-spouse" " White" " Male" 45
53 " Assoc-acdm" " Divorced" " White" " Female" 48
54 " HS-grad" " Married-civ-spouse" " White" " Male" 40
35 " Some-college" " Never-married" " White" " Female" 40
26 " HS-grad" " Never-married" " Black" " Male" 48
47 " Some-college" " Married-civ-spouse" " White" " Female" 52
44 " Bachelors" " Married-civ-spouse" " White" " Male" 45
80 " 7th-8th" " Never-married" " White" " Male" 20
55 " Doctorate" " Married-civ-spouse" " White" " Male" 40
43 " Masters" " Married-civ-spouse" " White" " Male" 45
49 " Bachelors" " Married-spouse-absent" " White" " Male" 30
27 " Prof-school" " Never-married" " Asian-Pac-Islander" " Male" 40
42 " Assoc-voc" " Married-civ-spouse" " White" " Male" 55
39 " 9th" " Married-civ-spouse" " White" " Male" 40
36 " HS-grad" " Married-civ-spouse" " White" " Male" 40
32 " HS-grad" " Separated" " White" " Female" 40
58 " Some-college" " Married-civ-spouse" " Black" " Female" 55
63 " 9th" " Separated" " Black" " Male" 40
49 " Some-college" " Married-civ-spouse" " White" " Male" 40
36 " Some-college" " Married-civ-spouse" " White" " Male" 60
46 " Some-college" " Married-civ-spouse" " White" " Male" 50
47 " Masters" " Married-civ-spouse" " White" " Male" 55
39 " HS-grad" " Never-married" " White" " Male" 45
33 " Prof-school" " Married-civ-spouse" " Asian-Pac-Islander" " Male" 65
43 " HS-grad" " Married-civ-spouse" " Other" " Male" 40
30 " Some-college" " Married-civ-spouse" " White" " Male" 68
39 " Assoc-voc" " Married-civ-spouse" " White" " Female" 37
44 " Some-college" " Divorced" " White" " Female" 40
27 " Bachelors" " Never-married" " White" " Male" 45
80 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 4
31 " Assoc-acdm" " Never-married" " White" " Male" 3
34 " HS-grad" " Married-civ-spouse" " White" " Male" 40
28 " Assoc-acdm" " Never-married" " White" " Male" 60
55 " HS-grad" " Married-civ-spouse" " White" " Male" 40
36 " HS-grad" " Divorced" " White" " Female" 40
42 " Some-college" " Married-civ-spouse" " Black" " Male" 45
67 " Bachelors" " Married-civ-spouse" " White" " Male" 10
53 " Some-college" " Widowed" " White" " Female" 60
43 " Some-college" " Married-civ-spouse" " White" " Male" 40
29 " Bachelors" " Never-married" " White" " Female" 42
19 " Some-college" " Never-married" " White" " Male" 30
51 " Assoc-voc" " Married-civ-spouse" " White" " Male" 40
21 " Assoc-voc" " Never-married" " White" " Male" 98
54 " Some-college" " Separated" " White" " Female" 40
42 " Prof-school" " Divorced" " White" " Male" 40
41 " Some-college" " Divorced" " White" " Female" 48
28 " HS-grad" " Never-married" " White" " Male" 40
31 " Assoc-voc" " Divorced" " White" " Female" 40
82 " HS-grad" " Married-civ-spouse" " White" " Male" 20
23 " Bachelors" " Never-married" " White" " Female" 16
40 " HS-grad" " Married-civ-spouse" " White" " Male" 40
35 " HS-grad" " Married-civ-spouse" " White" " Male" 50
24 " HS-grad" " Never-married" " White" " Male" 45
21 " Some-college" " Never-married" " White" " Female" 40
27 " Some-college" " Married-civ-spouse" " White" " Male" 30
29 " Assoc-voc" " Never-married" " White" " Female" 40
40 " Bachelors" " Married-civ-spouse" " White" " Male" 45
17 " 12th" " Never-married" " White" " Female" 25
27 " 1st-4th" " Never-married" " White" " Male" 40
34 " HS-grad" " Never-married" " White" " Male" 40
18 " 10th" " Never-married" " Black" " Male" 15
39 " Bachelors" " Divorced" " White" " Female" 40
34 " Some-college" " Married-civ-spouse" " White" " Male" 65
44 " HS-grad" " Married-civ-spouse" " White" " Male" 40
18 " 11th" " Never-married" " White" " Female" 25
39 " Bachelors" " Married-civ-spouse" " White" " Male" 60
28 " 1st-4th" " Married-spouse-absent" " Other" " Female" 35
30 " HS-grad" " Never-married" " White" " Female" 40
60 " HS-grad" " Divorced" " White" " Female" 40
58 " HS-grad" " Married-civ-spouse" " White" " Male" 24
49 " Bachelors" " Married-civ-spouse" " White" " Male" 60
61 " HS-grad" " Married-civ-spouse" " White" " Male" 55
27 " HS-grad" " Divorced" " White" " Male" 38
59 " Assoc-acdm" " Divorced" " White" " Male" 40
52 " Some-college" " Married-civ-spouse" " Asian-Pac-Islander" " Female" 40
42 " Bachelors" " Never-married" " White" " Female" 40
27 " Some-college" " Never-married" " White" " Female" 34
41 " Masters" " Married-civ-spouse" " White" " Male" 50
35 " Some-college" " Never-married" " Black" " Male" 30
50 " Bachelors" " Married-civ-spouse" " White" " Female" 24
36 " 10th" " Married-civ-spouse" " White" " Male" 40
21 " HS-grad" " Never-married" " White" " Male" 45
38 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 45
46 " Some-college" " Divorced" " White" " Female" 40
59 " Some-college" " Married-civ-spouse" " White" " Male" 50
55 " HS-grad" " Never-married" " White" " Female" 45
49 " Masters" " Widowed" " White" " Female" 20
59 " Some-college" " Married-civ-spouse" " White" " Male" 50
38 " Some-college" " Married-civ-spouse" " White" " Male" 55
22 " Some-college" " Never-married" " White" " Male" 25
28 " 12th" " Never-married" " Black" " Female" 40
47 " Bachelors" " Married-civ-spouse" " White" " Male" 60
59 " Some-college" " Married-civ-spouse" " White" " Male" 56
37 " HS-grad" " Divorced" " White" " Male" 40
33 " Bachelors" " Never-married" " White" " Female" 40
34 " 10th" " Married-civ-spouse" " White" " Male" 40
35 " Masters" " Married-civ-spouse" " White" " Male" 40
55 " 10th" " Never-married" " White" " Male" 40
18 " 12th" " Never-married" " White" " Male" 30
48 " Assoc-acdm" " Married-civ-spouse" " White" " Female" 30
48 " Masters" " Married-civ-spouse" " White" " Male" 40
70 " Some-college" " Widowed" " White" " Female" 25
27 " HS-grad" " Married-civ-spouse" " White" " Male" 40
43 " Masters" " Widowed" " Black" " Female" 37
32 " Some-college" " Married-civ-spouse" " White" " Male" 38
62 " HS-grad" " Married-civ-spouse" " White" " Male" 18
18 " HS-grad" " Never-married" " White" " Male" 20
50 " Bachelors" " Separated" " White" " Male" 40
38 " HS-grad" " Never-married" " Amer-Indian-Eskimo" " Male" 15
18 " 9th" " Never-married" " Black" " Male" 35
46 " 9th" " Divorced" " White" " Male" 35
26 " Some-college" " Never-married" " Asian-Pac-Islander" " Male" 45
44 " 7th-8th" " Married-civ-spouse" " White" " Female" 40
32 " Some-college" " Never-married" " White" " Female" 60
25 " Bachelors" " Married-civ-spouse" " White" " Female" 40
55 " HS-grad" " Divorced" " White" " Female" 40
55 " Some-college" " Never-married" " White" " Male" 40
25 " Some-college" " Married-civ-spouse" " White" " Female" 40
40 " Bachelors" " Married-civ-spouse" " White" " Male" 50
29 " Assoc-voc" " Never-married" " White" " Male" 50
60 " 11th" " Married-civ-spouse" " White" " Male" 40
45 " HS-grad" " Married-civ-spouse" " White" " Male" 45
43 " HS-grad" " Married-civ-spouse" " White" " Male" 30
24 " HS-grad" " Never-married" " White" " Female" 55
34 " Bachelors" " Divorced" " White" " Female" 40
47 " Some-college" " Never-married" " White" " Male" 60
24 " HS-grad" " Divorced" " White" " Female" 32
47 " Some-college" " Married-civ-spouse" " White" " Male" 38
18 " 11th" " Never-married" " White" " Female" 40
50 " Some-college" " Married-civ-spouse" " White" " Male" 40
22 " Some-college" " Never-married" " White" " Male" 40
49 " Bachelors" " Married-civ-spouse" " White" " Male" 60
41 " HS-grad" " Married-civ-spouse" " White" " Male" 40
68 " HS-grad" " Married-civ-spouse" " White" " Male" 15
62 " 7th-8th" " Widowed" " White" " Female" 35
25 " Bachelors" " Never-married" " White" " Female" 40
24 " Some-college" " Never-married" " White" " Female" 24
44 " Bachelors" " Divorced" " White" " Male" 12
32 " 9th" " Married-civ-spouse" " Black" " Male" 40
49 " Masters" " Married-civ-spouse" " White" " Male" 43
68 " Some-college" " Divorced" " White" " Female" 40
25 " Assoc-acdm" " Never-married" " White" " Female" 40
47 " Bachelors" " Married-civ-spouse" " White" " Male" 50
35 " Bachelors" " Married-civ-spouse" " White" " Male" 40
37 " 11th" " Married-civ-spouse" " White" " Male" 40
57 " HS-grad" " Married-civ-spouse" " White" " Male" 50
37 " Bachelors" " Married-civ-spouse" " White" " Female" 40
34 " 10th" " Never-married" " Black" " Female" 40
46 " Assoc-voc" " Divorced" " White" " Female" 36
21 " 11th" " Never-married" " White" " Female" 40
26 " HS-grad" " Married-civ-spouse" " White" " Female" 30
45 " HS-grad" " Divorced" " White" " Male" 44
17 " HS-grad" " Never-married" " White" " Female" 35
36 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 70
33 " 12th" " Divorced" " White" " Male" 40
27 " HS-grad" " Never-married" " Black" " Male" 40
32 " HS-grad" " Married-civ-spouse" " White" " Male" 48
24 " HS-grad" " Never-married" " Black" " Female" 40
37 " HS-grad" " Divorced" " Black" " Female" 30
53 " Doctorate" " Married-civ-spouse" " White" " Male" 50
44 " Some-college" " Divorced" " White" " Male" 40
43 " HS-grad" " Married-civ-spouse" " White" " Male" 45
29 " HS-grad" " Never-married" " Black" " Female" 52
47 " Bachelors" " Married-civ-spouse" " White" " Male" 65
37 " Masters" " Never-married" " White" " Male" 60
43 " Prof-school" " Married-civ-spouse" " White" " Male" 40
23 " Some-college" " Never-married" " Black" " Female" 20
50 " Bachelors" " Married-civ-spouse" " White" " Male" 35
25 " Some-college" " Never-married" " White" " Male" 40
40 " Some-college" " Never-married" " White" " Male" 50
39 " Assoc-voc" " Married-civ-spouse" " White" " Male" 40
41 " HS-grad" " Married-civ-spouse" " White" " Male" 52
32 " HS-grad" " Married-civ-spouse" " White" " Male" 40
19 " Some-college" " Never-married" " White" " Female" 40
26 " HS-grad" " Never-married" " White" " Male" 40
30 " Bachelors" " Married-civ-spouse" " White" " Male" 40
34 " Some-college" " Married-civ-spouse" " White" " Male" 40
41 " Some-college" " Never-married" " White" " Female" 40
42 " Bachelors" " Divorced" " Other" " Male" 30
45 " Assoc-voc" " Married-civ-spouse" " White" " Male" 40
22 " Some-college" " Never-married" " White" " Male" 35
25 " Some-college" " Married-civ-spouse" " White" " Male" 40
22 " Some-college" " Never-married" " Black" " Male" 20
46 " Prof-school" " Married-civ-spouse" " White" " Male" 40
48 " Some-college" " Divorced" " White" " Male" 45
45 " HS-grad" " Married-civ-spouse" " White" " Male" 52
19 " Some-college" " Never-married" " White" " Male" 14
31 " 11th" " Married-civ-spouse" " White" " Male" 40
30 " Some-college" " Married-civ-spouse" " Black" " Male" 70
40 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 50
60 " Some-college" " Married-civ-spouse" " White" " Male" 12
52 " 12th" " Married-civ-spouse" " Black" " Female" 40
22 " Some-college" " Never-married" " White" " Female" 15
25 " Some-college" " Divorced" " Black" " Male" 38
51 " Masters" " Married-civ-spouse" " White" " Male" 80
32 " Assoc-acdm" " Married-civ-spouse" " White" " Male" 62
51 " Bachelors" " Married-civ-spouse" " White" " Male" 25
42 " Some-college" " Divorced" " White" " Male" 50
39 " HS-grad" " Married-civ-spouse" " White" " Male" 40
24 " HS-grad" " Married-civ-spouse" " White" " Male" 45
52 " HS-grad" " Divorced" " White" " Female" 38
58 " 1st-4th" " Married-spouse-absent" " Amer-Indian-Eskimo" " Male" 40
43 " Masters" " Married-civ-spouse" " White" " Male" 55
31 " HS-grad" " Married-civ-spouse" " White" " Male" 40
28 " HS-grad" " Married-civ-spouse" " White" " Male" 40
31 " Masters" " Married-civ-spouse" " White" " Male" 60
61 " HS-grad" " Married-civ-spouse" " White" " Male" 20
26 " Bachelors" " Never-married" " White" " Female" 40
46 " Bachelors" " Never-married" " White" " Male" 40
62 " HS-grad" " Married-civ-spouse" " White" " Male" 40
50 " Masters" " Divorced" " White" " Female" 35
18 " 11th" " Never-married" " White" " Female" 5
23 " Bachelors" " Never-married" " White" " Male" 48
21 " Some-college" " Never-married" " White" " Female" 28
46 " Assoc-acdm" " Married-civ-spouse" " Other" " Male" 36
38 " HS-grad" " Divorced" " White" " Female" 40
53 " 12th" " Divorced" " White" " Male" 40
53 " HS-grad" " Married-civ-spouse" " White" " Male" 40
50 " Some-college" " Married-civ-spouse" " White" " Male" 40
26 " HS-grad" " Never-married" " White" " Male" 25
46 " Masters" " Divorced" " White" " Female" 55
44 " Bachelors" " Married-civ-spouse" " White" " Male" 40
36 " Masters" " Married-civ-spouse" " White" " Male" 50
20 " Some-college" " Never-married" " White" " Female" 30
35 " 7th-8th" " Married-civ-spouse" " White" " Male" 40
40 " Bachelors" " Married-civ-spouse" " White" " Female" 20
70 " HS-grad" " Married-civ-spouse" " White" " Male" 40
57 " 7th-8th" " Married-civ-spouse" " White" " Male" 50
40 " Preschool" " Married-civ-spouse" " White" " Male" 40
18 " 11th" " Never-married" " White" " Male" 5
45 " Bachelors" " Married-civ-spouse" " White" " Male" 60
52 " Bachelors" " Married-civ-spouse" " White" " Male" 40
24 " HS-grad" " Never-married" " White" " Male" 40
42 " Bachelors" " Married-civ-spouse" " Black" " Male" 60
28 " HS-grad" " Separated" " White" " Male" 45
32 " Assoc-voc" " Never-married" " White" " Female" 60
56 " Bachelors" " Divorced" " White" " Male" 40
44 " 1st-4th" " Married-civ-spouse" " Asian-Pac-Islander" " Female" 40
20 " Some-college" " Never-married" " Black" " Female" 30
32 " Bachelors" " Married-civ-spouse" " White" " Male" 60
59 " Some-college" " Separated" " White" " Male" 40
21 " HS-grad" " Never-married" " Black" " Male" 40
32 " Masters" " Married-civ-spouse" " White" " Male" 40
49 " HS-grad" " Married-civ-spouse" " White" " Male" 40
22 " Bachelors" " Never-married" " White" " Female" 30
51 " Some-college" " Married-civ-spouse" " White" " Male" 50
33 " HS-grad" " Married-civ-spouse" " White" " Male" 40
23 " Bachelors" " Never-married" " White" " Male" 50
34 " HS-grad" " Never-married" " Black" " Male" 30
53 " 12th" " Divorced" " White" " Female" 40
44 " Bachelors" " Married-civ-spouse" " White" " Male" 45
60 " Some-college" " Widowed" " Black" " Female" 40
55 " Some-college" " Married-civ-spouse" " White" " Male" 38
57 " HS-grad" " Married-civ-spouse" " White" " Male" 30
59 " Doctorate" " Married-civ-spouse" " White" " Male" 50
26 " Some-college" " Never-married" " Asian-Pac-Islander" " Male" 40
30 " Assoc-voc" " Married-civ-spouse" " White" " Female" 16
49 " Bachelors" " Married-civ-spouse" " White" " Female" 43
45 " 12th" " Married-civ-spouse" " White" " Male" 40
29 " Bachelors" " Never-married" " White" " Female" 40
37 " HS-grad" " Married-civ-spouse" " White" " Male" 60
21 " 12th" " Never-married" " White" " Male" 40
